Training day and night
{'datapath': '../../../data/processed', 'modelpath': '../../../models', 'reportspath': '../../../reports', 'batch_size': 16, 'lr': 0.001, 'n_epochs': 10, 'seed': 123}
Epoch: [1/10], Loss: 0.2337
Epoch: [2/10], Loss: 0.0792
Epoch: [3/10], Loss: 0.0578
Epoch: [4/10], Loss: 0.0411
Epoch: [5/10], Loss: 0.0344
Epoch: [6/10], Loss: 0.0267
Epoch: [7/10], Loss: 0.0218
Epoch: [8/10], Loss: 0.0226
Epoch: [9/10], Loss: 0.0198
Epoch: [10/10], Loss: 0.0159
